sample_id,split,epoch,noisy_label,clean_label,per_sample_loss,per_sample_probs,predictive_entropy
25586,train,0,9,9,0.741599440574646,"[0.03284038230776787, 0.22778330743312836, 0.006661410443484783, 0.005629631690680981, 0.007711202371865511, 0.005257068667560816, 0.004430525470525026, 0.0063811917789280415, 0.22695386409759521, 0.47635138034820557]",1.3229076862335205
47288,train,0,1,1,1.8780803680419922,"[0.0984141156077385, 0.15288330614566803, 0.05106488987803459, 0.06476273387670517, 0.05852849408984184, 0.0854676216840744, 0.026684237644076347, 0.1285676807165146, 0.1407429724931717, 0.19288389384746552]",2.1746208667755127
44043,train,0,1,8,2.4384000301361084,"[0.09270992875099182, 0.08730041235685349, 0.022863399237394333, 0.009798823855817318, 0.03335033729672432, 0.009386858902871609, 0.011172926984727383, 0.013278895057737827, 0.6291290521621704, 0.09100927412509918]",1.3395872116088867
43715,train,0,6,2,2.3609399795532227,"[0.0342814177274704, 0.02918797731399536, 0.1932961344718933, 0.04306255280971527, 0.24932774901390076, 0.2380368560552597, 0.09433149546384811, 0.09781333059072495, 0.013936136849224567, 0.006726410705596209]",1.9031789302825928
32477,train,0,4,2,1.950260877609253,"[0.03828073665499687, 0.060155533254146576, 0.07812727242708206, 0.04898142069578171, 0.14223696291446686, 0.3176151216030121, 0.06534599512815475, 0.16897934675216675, 0.03925761580467224, 0.04102000966668129]",2.0194036960601807
43061,train,0,3,1,3.676781177520752,"[0.08775930106639862, 0.19868433475494385, 0.026198549196124077, 0.025304295122623444, 0.03342895582318306, 0.03005092591047287, 0.01660083420574665, 0.07918117940425873, 0.16683320701122284, 0.33595842123031616]",1.8760461807250977
33811,train,0,2,2,2.6586132049560547,"[0.040698520839214325, 0.09088946878910065, 0.07004529982805252, 0.089421845972538, 0.09722846746444702, 0.3373919725418091, 0.06482875347137451, 0.0752408504486084, 0.06573876738548279, 0.06851600110530853]",2.0782134532928467
31291,train,0,1,9,1.7606253623962402,"[0.04425549507141113, 0.17193731665611267, 0.013216640800237656, 0.010250183753669262, 0.017331093549728394, 0.010288633406162262, 0.007348209153860807, 0.00813267845660448, 0.5207645297050476, 0.19647522270679474]",1.396917462348938
49146,train,0,0,3,3.569098711013794,"[0.02818124182522297, 0.03824719041585922, 0.09614655375480652, 0.10613217204809189, 0.13735395669937134, 0.4150952994823456, 0.06744051724672318, 0.06703425943851471, 0.03198404237627983, 0.01238475926220417]",1.853787899017334
44742,train,0,0,0,3.0480000972747803,"[0.04745372012257576, 0.19500945508480072, 0.010806080885231495, 0.007582950871437788, 0.013759234920144081, 0.005805664230138063, 0.0055749681778252125, 0.006883529946208, 0.42956265807151794, 0.27756166458129883]",1.420163631439209
