sample_id,split,epoch,noisy_label,clean_label,per_sample_loss,per_sample_probs,predictive_entropy
5136,train,0,5,5,1.7044157981872559,"[0.07334299385547638, 0.06130479276180267, 0.139677032828331, 0.10299812257289886, 0.1579950749874115, 0.18187861144542694, 0.08618790656328201, 0.06962592154741287, 0.07705911248922348, 0.04993046820163727]",2.217320442199707
24067,train,0,7,4,2.495924234390259,"[0.04002396762371063, 0.0706697478890419, 0.13914528489112854, 0.13737864792346954, 0.15457920730113983, 0.19123683869838715, 0.09868600964546204, 0.0824202448129654, 0.039828091859817505, 0.04603196308016777]",2.1724812984466553
30273,train,0,8,8,1.7011830806732178,"[0.12533724308013916, 0.15886475145816803, 0.06913433969020844, 0.0325707346200943, 0.062337152659893036, 0.07894927263259888, 0.03079029731452465, 0.0697307139635086, 0.1824675053358078, 0.18981802463531494]",2.1409406661987305
10332,train,0,0,0,2.0661489963531494,"[0.1266726702451706, 0.15252523124217987, 0.08647230267524719, 0.06134972721338272, 0.08408646285533905, 0.0922955870628357, 0.03316536545753479, 0.043478596955537796, 0.16498976945877075, 0.15496428310871124]",2.195087432861328
42331,train,0,8,8,1.2239134311676025,"[0.36567991971969604, 0.09653330594301224, 0.034356627613306046, 0.02459568716585636, 0.0349678210914135, 0.06184239685535431, 0.013284072279930115, 0.014071395620703697, 0.294077068567276, 0.06059166043996811]",1.737074851989746
44572,train,0,4,4,1.6998857259750366,"[0.025081289932131767, 0.028076225891709328, 0.13220813870429993, 0.0586843341588974, 0.1827044039964676, 0.09087910503149033, 0.11506303399801254, 0.2535884976387024, 0.023419935256242752, 0.09029500931501389]",2.0569729804992676
14373,train,0,3,3,2.1216061115264893,"[0.04825151711702347, 0.05165459215641022, 0.1758243441581726, 0.11983899772167206, 0.17977215349674225, 0.16450101137161255, 0.10231804102659225, 0.07653684914112091, 0.03610367700457573, 0.045198794454336166]",2.1544368267059326
26741,train,0,1,1,2.5587360858917236,"[0.05889089033007622, 0.0774025097489357, 0.10989084094762802, 0.07209108769893646, 0.14484803378582, 0.15567244589328766, 0.07840611040592194, 0.1584787219762802, 0.055443111807107925, 0.08887626975774765]",2.233537197113037
15518,train,0,9,1,2.797999858856201,"[0.1433272361755371, 0.08339131623506546, 0.10867349058389664, 0.07442796230316162, 0.1382691115140915, 0.20674815773963928, 0.042211662977933884, 0.04683502018451691, 0.09518428891897202, 0.060931798070669174]",2.190927028656006
39893,train,0,5,5,1.6384960412979126,"[0.03822236880660057, 0.039201769977808, 0.1414184272289276, 0.10634519904851913, 0.19474126398563385, 0.19427195191383362, 0.08676709979772568, 0.13205182552337646, 0.027395568788051605, 0.03958456218242645]",2.1094532012939453
33717,train,0,9,3,3.6374406814575195,"[0.02012275531888008, 0.012729430571198463, 0.1577589064836502, 0.07359025627374649, 0.20917955040931702, 0.10341934859752655, 0.12423480302095413, 0.2604939341545105, 0.012151405215263367, 0.026319613680243492]",1.9382612705230713
11843,train,0,2,2,2.263455390930176,"[0.10369250923395157, 0.1259092539548874, 0.10399053990840912, 0.06962751597166061, 0.13321293890476227, 0.1166454628109932, 0.057071518152952194, 0.06282864511013031, 0.11354632675647736, 0.11347527801990509]",2.267230749130249
464,train,0,6,6,2.331611156463623,"[0.0302507933229208, 0.05456969141960144, 0.1459319144487381, 0.135018989443779, 0.17208358645439148, 0.13002164661884308, 0.09713912010192871, 0.14395129680633545, 0.026711860671639442, 0.0643211305141449]",2.1625890731811523
8801,train,0,5,1,2.0656797885894775,"[0.028015272691845894, 0.03748501092195511, 0.1540287584066391, 0.08778395503759384, 0.21289128065109253, 0.12673209607601166, 0.15059097111225128, 0.12871362268924713, 0.028431452810764313, 0.04532751441001892]",2.1065101623535156
25802,train,0,3,3,2.436257839202881,"[0.08974292129278183, 0.07211476564407349, 0.14634793996810913, 0.0874876156449318, 0.1551438271999359, 0.211822509765625, 0.07017665356397629, 0.05451597645878792, 0.06994084268808365, 0.04270690679550171]",2.183976888656616
17162,train,0,8,8,1.238647699356079,"[0.3496314585208893, 0.12876740097999573, 0.034818004816770554, 0.030968008562922478, 0.025294704362750053, 0.04143599420785904, 0.009774593636393547, 0.008093789219856262, 0.2897758185863495, 0.081440269947052]",1.7281960248947144
