sample_id,split,epoch,noisy_label,clean_label,per_sample_loss,per_sample_probs,predictive_entropy
35068,train,0,1,1,2.839231014251709,"[0.04907013103365898, 0.05847061797976494, 0.08040814101696014, 0.07028497010469437, 0.07896120101213455, 0.07663530856370926, 0.1054638922214508, 0.22865934669971466, 0.06232833117246628, 0.18971794843673706]",2.1635091304779053
5382,train,0,1,9,4.8993048667907715,"[0.018034810200333595, 0.007451762445271015, 0.09090323001146317, 0.08088575303554535, 0.09989422559738159, 0.13084252178668976, 0.43501120805740356, 0.11312466114759445, 0.010966028086841106, 0.012885785661637783]",1.7407245635986328
17174,train,0,0,0,1.0838592052459717,"[0.3382874131202698, 0.03521348908543587, 0.037843190133571625, 0.009858714416623116, 0.018100889399647713, 0.032113950699567795, 0.00810300838202238, 0.021028822287917137, 0.4071289598941803, 0.09232157468795776]",1.5430238246917725
36862,train,0,0,0,1.1958063840866089,"[0.3024598956108093, 0.11713458597660065, 0.030681215226650238, 0.012316507287323475, 0.013077269308269024, 0.031548384577035904, 0.003695505205541849, 0.008494030684232712, 0.2928811013698578, 0.1877114325761795]",1.6745412349700928
804,train,0,4,2,2.3632800579071045,"[0.008190707303583622, 0.0014612009981647134, 0.05852452293038368, 0.051231175661087036, 0.09411102533340454, 0.07986705005168915, 0.5750036239624023, 0.12037647515535355, 0.005006186664104462, 0.006227985955774784]",1.4226949214935303
6512,train,0,8,0,1.2944765090942383,"[0.2571868896484375, 0.11841528117656708, 0.05998639762401581, 0.04235012084245682, 0.028692705556750298, 0.08764264732599258, 0.012833789922297001, 0.018092308193445206, 0.2740412950515747, 0.10075850784778595]",1.9343056678771973
18209,train,0,9,9,2.2487003803253174,"[0.38454315066337585, 0.03119162656366825, 0.013262949883937836, 0.004798986949026585, 0.009200782515108585, 0.009236914105713367, 0.0022478909231722355, 0.007392602507025003, 0.4325887858867645, 0.10553628951311111]",1.2948319911956787
40220,train,0,9,1,3.4941539764404297,"[0.03514832630753517, 0.03694716840982437, 0.11215627938508987, 0.14949333667755127, 0.07708556205034256, 0.20612949132919312, 0.17475526034832, 0.13176238536834717, 0.04614773765206337, 0.0303744338452816]",2.1120941638946533
23966,train,0,7,7,2.5478901863098145,"[0.08838333189487457, 0.13387666642665863, 0.11063092947006226, 0.12497185915708542, 0.06580214947462082, 0.11097271740436554, 0.06628958135843277, 0.07824656367301941, 0.10002738982439041, 0.12079882621765137]",2.2749862670898438
33384,train,0,8,8,1.8441609144210815,"[0.12251288443803787, 0.07127974927425385, 0.11215659976005554, 0.1079234853386879, 0.07333169877529144, 0.13542263209819794, 0.08927734196186066, 0.07785087078809738, 0.15815797448158264, 0.052086811512708664]",2.2535152435302734
10224,train,0,4,4,2.596871852874756,"[0.09069111198186874, 0.042489875108003616, 0.16075526177883148, 0.2040347456932068, 0.07450626790523529, 0.14106379449367523, 0.13032926619052887, 0.07380019128322601, 0.06014971435070038, 0.022179685533046722]",2.1512703895568848
38710,train,0,9,1,0.8105062246322632,"[0.09872642159461975, 0.07993045449256897, 0.03564789146184921, 0.03239127993583679, 0.03322955593466759, 0.024930119514465332, 0.01714765653014183, 0.07903241366147995, 0.15433132648468018, 0.4446329176425934]",1.7847176790237427
3293,train,0,5,5,2.524724006652832,"[0.169711172580719, 0.12366168946027756, 0.05991608649492264, 0.05113691836595535, 0.04073508083820343, 0.08008039742708206, 0.02967970445752144, 0.039263032376766205, 0.1975378543138504, 0.20827800035476685]",2.091383457183838
3571,train,0,3,3,1.4669487476348877,"[0.02394954301416874, 0.011655540205538273, 0.11113278567790985, 0.2306281179189682, 0.06347805261611938, 0.15441271662712097, 0.30323806405067444, 0.08251088112592697, 0.012370429933071136, 0.006623821798712015]",1.8424758911132812
1295,train,0,2,2,2.353749990463257,"[0.030900519341230392, 0.031892143189907074, 0.09501220285892487, 0.11138345301151276, 0.09317521005868912, 0.20501768589019775, 0.28733786940574646, 0.09119492024183273, 0.02940899133682251, 0.024677062407135963]",2.003220319747925
