sample_id,split,epoch,noisy_label,clean_label,per_sample_loss,per_sample_probs,predictive_entropy
2398,train,0,5,5,1.3554540872573853,"[0.025308124721050262, 0.017116215080022812, 0.0958871841430664, 0.1654069870710373, 0.06143571063876152, 0.2578302025794983, 0.14382709562778473, 0.21074599027633667, 0.009113498963415623, 0.0133290346711874]",1.9134023189544678
21537,train,0,8,9,2.875054359436035,"[0.08036600053310394, 0.2099381387233734, 0.06213805824518204, 0.04447771981358528, 0.03281405195593834, 0.04597507044672966, 0.05628671497106552, 0.1200912594795227, 0.05641307681798935, 0.29149991273880005]",2.0331342220306396
35887,train,0,3,2,2.6689369678497314,"[0.036525849252939224, 0.006534842774271965, 0.26847654581069946, 0.06932588666677475, 0.18913809955120087, 0.16648098826408386, 0.1645687073469162, 0.0887933000922203, 0.006352476309984922, 0.003803326515480876]",1.8705713748931885
41522,train,0,4,4,1.6351083517074585,"[0.15744084119796753, 0.024377256631851196, 0.2124573290348053, 0.019658349454402924, 0.1949312686920166, 0.04384709894657135, 0.10042086988687515, 0.1357126086950302, 0.09480983763933182, 0.016344614326953888]",2.0362424850463867
6978,train,0,5,5,2.8441720008850098,"[0.2683316171169281, 0.0344000980257988, 0.26140260696411133, 0.02851809188723564, 0.11863726377487183, 0.05818241834640503, 0.07051902264356613, 0.051158368587493896, 0.09665194898843765, 0.01219859067350626]",1.9581472873687744
36004,train,0,0,0,0.7876412868499756,"[0.4549165368080139, 0.080869659781456, 0.10695895552635193, 0.009492479264736176, 0.03549651429057121, 0.015598230995237827, 0.014439050108194351, 0.03129935264587402, 0.2077929973602295, 0.043136175721883774]",1.6600804328918457
5722,train,0,9,1,2.9895875453948975,"[0.22408683598041534, 0.12295857816934586, 0.15408869087696075, 0.04553820565342903, 0.0719943642616272, 0.0709250345826149, 0.07722818106412888, 0.0764598697423935, 0.10641203820705414, 0.05030818283557892]",2.182013511657715
25602,train,0,1,2,1.529430866241455,"[0.13366682827472687, 0.21665889024734497, 0.05679487809538841, 0.022544939070940018, 0.038043826818466187, 0.02928720973432064, 0.039303768426179886, 0.020509863272309303, 0.30126896500587463, 0.14192074537277222]",1.9219942092895508
40174,train,0,1,9,1.7075918912887573,"[0.07252755016088486, 0.18130186200141907, 0.05877804756164551, 0.04368990287184715, 0.03929834067821503, 0.04345691576600075, 0.0636717826128006, 0.168231800198555, 0.09085743129253387, 0.23818635940551758]",2.1015682220458984
9393,train,0,6,3,2.178741216659546,"[0.1503775715827942, 0.04327191039919853, 0.12308690696954727, 0.09810815006494522, 0.06958749890327454, 0.14600303769111633, 0.11318390816450119, 0.18928401172161102, 0.04274557903409004, 0.02435142733156681]",2.159696102142334
31301,train,0,7,6,2.370859146118164,"[0.027350321412086487, 0.015697108581662178, 0.1068614050745964, 0.15154193341732025, 0.0717262327671051, 0.20026542246341705, 0.31526979804039, 0.09340044111013412, 0.009535524994134903, 0.008351796306669712]",1.8692898750305176
24268,train,0,9,1,1.2596149444580078,"[0.06608807295560837, 0.4619187116622925, 0.024592360481619835, 0.01470915786921978, 0.018957043066620827, 0.012687161564826965, 0.037114858627319336, 0.015309875831007957, 0.064859539270401, 0.2837632894515991]",1.5411717891693115
13905,train,0,4,4,2.5108132362365723,"[0.03095059096813202, 0.015052379108965397, 0.14791838824748993, 0.15440507233142853, 0.0812021791934967, 0.2299569994211197, 0.2021469622850418, 0.11854346841573715, 0.011589611880481243, 0.0082343565300107]",1.9509162902832031
23367,train,0,4,4,2.0557169914245605,"[0.027707714587450027, 0.00798941683024168, 0.19462645053863525, 0.11718373745679855, 0.12800104916095734, 0.2186008244752884, 0.22141163051128387, 0.07406965643167496, 0.006065037101507187, 0.004344552289694548]",1.8844549655914307
23124,train,0,7,7,0.8698459267616272,"[0.04008108004927635, 0.05764481797814369, 0.04872778058052063, 0.04627948999404907, 0.0988353043794632, 0.08206170797348022, 0.12503132224082947, 0.4190160632133484, 0.013879283331334591, 0.06844314932823181]",1.8841420412063599
49467,train,0,5,5,1.5470308065414429,"[0.05748329684138298, 0.05314281955361366, 0.12455345690250397, 0.1534290462732315, 0.04184160381555557, 0.21287907660007477, 0.051986195147037506, 0.22255006432533264, 0.03045739233493805, 0.05167713016271591]",2.0768935680389404
45739,train,0,6,6,1.0705615282058716,"[0.02482408843934536, 0.012164787389338017, 0.13866394758224487, 0.11003675311803818, 0.10216930508613586, 0.1637251228094101, 0.34281596541404724, 0.09042884409427643, 0.008647281676530838, 0.006523987278342247]",1.8497538566589355
38950,train,0,1,1,1.277419090270996,"[0.02075284905731678, 0.278755784034729, 0.015574336983263493, 0.059856947511434555, 0.017406022176146507, 0.039297521114349365, 0.04952382296323776, 0.08829382807016373, 0.022893518209457397, 0.4076453745365143]",1.6829757690429688
31430,train,0,6,6,1.352312684059143,"[0.0224841870367527, 0.01999114267528057, 0.07511506974697113, 0.17334669828414917, 0.06182675063610077, 0.23811884224414825, 0.25864139199256897, 0.12779180705547333, 0.009411286562681198, 0.013272802345454693]",1.8895180225372314
17432,train,0,0,0,0.7528546452522278,"[0.471019983291626, 0.06159476935863495, 0.050580136477947235, 0.005549626890569925, 0.036506637930870056, 0.008906354196369648, 0.00955252442508936, 0.01978400908410549, 0.3023207187652588, 0.034185219556093216]",1.4680472612380981
30983,train,0,3,3,2.9861273765563965,"[0.0826241597533226, 0.036114275455474854, 0.14826790988445282, 0.05048255994915962, 0.10936295986175537, 0.11971919238567352, 0.05392100661993027, 0.36279040575027466, 0.01682218164205551, 0.019895343109965324]",1.9278157949447632
33397,train,0,7,7,0.3695719242095947,"[0.0125645836815238, 0.009863304905593395, 0.035164445638656616, 0.03515323996543884, 0.0734110027551651, 0.0670568123459816, 0.05811838433146477, 0.6910300254821777, 0.005839018151164055, 0.011799140833318233]",1.2120587825775146
15721,train,0,7,8,4.425965785980225,"[0.26298487186431885, 0.08662338554859161, 0.05498131737112999, 0.007555551361292601, 0.03931314870715141, 0.010491707362234592, 0.02318386733531952, 0.011962652206420898, 0.4619836211204529, 0.04091986268758774]",1.5623509883880615
11803,train,0,1,9,1.6552798748016357,"[0.08330107480287552, 0.1910386085510254, 0.05785631760954857, 0.04472641274333, 0.03820691630244255, 0.0468682236969471, 0.07306316494941711, 0.09887818247079849, 0.16948412358760834, 0.1965770572423935]",2.1358349323272705
33296,train,0,4,4,2.459052801132202,"[0.29522374272346497, 0.048492271453142166, 0.14684607088565826, 0.019565587863326073, 0.08551590889692307, 0.04142417758703232, 0.03384159132838249, 0.19023512303829193, 0.09693903475999832, 0.04191650077700615]",1.997258186340332
10737,train,0,2,5,2.4963698387145996,"[0.02090154029428959, 0.010019101202487946, 0.08238352090120316, 0.2542388141155243, 0.03838089480996132, 0.44091615080833435, 0.07465790212154388, 0.06835797429084778, 0.004959528800100088, 0.005184573121368885]",1.5977253913879395
19161,train,0,4,4,1.5842233896255493,"[0.16779524087905884, 0.0175436120480299, 0.22572916746139526, 0.026619357988238335, 0.20510700345039368, 0.08168552070856094, 0.056363191455602646, 0.1509733647108078, 0.05497852340340614, 0.013204997405409813]",1.9966559410095215
27236,train,0,8,4,4.931094169616699,"[0.033897656947374344, 0.00986878015100956, 0.19949062168598175, 0.08469252288341522, 0.14438936114311218, 0.21819137036800385, 0.10238048434257507, 0.1944887936115265, 0.00721860071644187, 0.0053818258456885815]",1.9180570840835571
19865,train,0,1,1,1.4668759107589722,"[0.2504052519798279, 0.23064486682415009, 0.026493564248085022, 0.00597815215587616, 0.022855935618281364, 0.006554065737873316, 0.008500952273607254, 0.007950675673782825, 0.25401926040649414, 0.18659718334674835]",1.6714916229248047
21234,train,0,1,1,0.7876176834106445,"[0.048614226281642914, 0.4549272358417511, 0.021795980632305145, 0.029134012758731842, 0.016721874475479126, 0.0230728629976511, 0.041936129331588745, 0.019758019596338272, 0.04567611217498779, 0.29836350679397583]",1.5594470500946045
36178,train,0,4,4,2.2632668018341064,"[0.021318361163139343, 0.008381194435060024, 0.1744149923324585, 0.15455925464630127, 0.10401015728712082, 0.2949605882167816, 0.12885399162769318, 0.10451557487249374, 0.004834823776036501, 0.004151138011366129]",1.8594281673431396
33043,train,0,3,3,2.7340869903564453,"[0.20541663467884064, 0.058099064975976944, 0.18527251482009888, 0.0649532750248909, 0.0551522895693779, 0.0899205282330513, 0.09355040639638901, 0.135026752948761, 0.07764502614736557, 0.034963589161634445]",2.164487600326538
16628,train,0,3,3,1.7823805809020996,"[0.028416519984602928, 0.02057787962257862, 0.0959613025188446, 0.16823714971542358, 0.05765152722597122, 0.24860668182373047, 0.21637123823165894, 0.13949009776115417, 0.009856019169092178, 0.014831645414233208]",1.930370569229126
17104,train,0,9,3,4.692440032958984,"[0.027059849351644516, 0.013895247131586075, 0.1568566858768463, 0.11776242405176163, 0.09710544347763062, 0.20088446140289307, 0.19833597540855408, 0.16996872425079346, 0.008966878056526184, 0.0091642951592803]",1.9557859897613525
