sample_id,split,epoch,noisy_label,clean_label,per_sample_loss,per_sample_probs,predictive_entropy
46068,train,0,8,8,1.2106738090515137,"[0.11151328682899475, 0.31497976183891296, 0.03392716497182846, 0.030987124890089035, 0.02535465732216835, 0.01912221498787403, 0.04179155081510544, 0.024450672790408134, 0.2979964017868042, 0.09987713396549225]",1.814087152481079
36769,train,0,5,5,2.761843204498291,"[0.17394858598709106, 0.049242690205574036, 0.1583380401134491, 0.06211312860250473, 0.10764022916555405, 0.06317520141601562, 0.1535077691078186, 0.1052151471376419, 0.1080869510769844, 0.018732238560914993]",2.1709046363830566
32739,train,0,2,6,1.5751982927322388,"[0.03007194772362709, 0.021996760740876198, 0.20696648955345154, 0.06594376266002655, 0.16383551061153412, 0.07309071719646454, 0.3526920676231384, 0.06852249801158905, 0.011673983186483383, 0.005206247791647911]",1.8127870559692383
41745,train,0,0,0,0.6540611386299133,"[0.5199300050735474, 0.02590508572757244, 0.15613599121570587, 0.029551522806286812, 0.0346713587641716, 0.02361062914133072, 0.07633010298013687, 0.03557293489575386, 0.08743033558130264, 0.010862065479159355]",1.610964298248291
34473,train,0,8,8,0.9245427250862122,"[0.10917767137289047, 0.3254181444644928, 0.014978501945734024, 0.023517923429608345, 0.010590205900371075, 0.008133725263178349, 0.02199535444378853, 0.015385102480649948, 0.3967127501964569, 0.07409057766199112]",1.5533251762390137
13680,train,0,5,5,2.0653765201568604,"[0.024733226746320724, 0.0507061593234539, 0.09158124029636383, 0.27319297194480896, 0.050398629158735275, 0.12677054107189178, 0.2382197380065918, 0.09487240761518478, 0.031258586794137955, 0.01826651394367218]",1.975147008895874
854,train,0,6,6,1.8498153686523438,"[0.028451446443796158, 0.03179990500211716, 0.08705972880125046, 0.2688935697078705, 0.045079346746206284, 0.21862107515335083, 0.15726618468761444, 0.13607536256313324, 0.015468782745301723, 0.01128462329506874]",1.926156759262085
29299,train,0,1,1,0.5766285061836243,"[0.04314504936337471, 0.5617892146110535, 0.011798758059740067, 0.026049338281154633, 0.007627548184245825, 0.013195539824664593, 0.020451802760362625, 0.018704693764448166, 0.09982484579086304, 0.19741319119930267]",1.4055637121200562
2542,train,0,6,6,2.01617431640625,"[0.05084846913814545, 0.13545174896717072, 0.07519581913948059, 0.19342216849327087, 0.0317278616130352, 0.11452328413724899, 0.1331639140844345, 0.1304509937763214, 0.0682782530784607, 0.06693745404481888]",2.1907057762145996
4831,train,0,6,6,1.5552420616149902,"[0.024025794118642807, 0.014896097593009472, 0.24752402305603027, 0.04161063954234123, 0.30757343769073486, 0.05918305367231369, 0.2111382782459259, 0.0828571692109108, 0.008357380516827106, 0.00283405976369977]",1.751456618309021
39961,train,0,7,7,0.65135258436203,"[0.02479317970573902, 0.015543374232947826, 0.0925258994102478, 0.03171425685286522, 0.18283572793006897, 0.05921638011932373, 0.05369940400123596, 0.5213401317596436, 0.014674214646220207, 0.003657486056908965]",1.5432021617889404
36430,train,0,0,6,3.0350611209869385,"[0.0480717234313488, 0.07747364789247513, 0.12395475804805756, 0.12180370837450027, 0.08804934471845627, 0.15144938230514526, 0.17907550930976868, 0.15696659684181213, 0.03150486201047897, 0.021650467067956924]",2.149679660797119
40635,train,0,0,0,1.345369815826416,"[0.2604433596134186, 0.07954124361276627, 0.1460445076227188, 0.10478504002094269, 0.033326514065265656, 0.07675879448652267, 0.10570661723613739, 0.09371595084667206, 0.07618667930364609, 0.02349132113158703]",2.123168468475342
