sample_id,split,epoch,noisy_label,clean_label,per_sample_loss,per_sample_probs,predictive_entropy
44719,train,0,0,0,1.1162943840026855,"[0.3274911046028137, 0.07074585556983948, 0.017318950966000557, 0.010997738689184189, 0.012390431948006153, 0.01635735109448433, 0.006142877042293549, 0.01249808631837368, 0.40069830417633057, 0.12535925209522247]",1.5073127746582031
33485,train,0,7,7,0.43198254704475403,"[0.022575369104743004, 0.042403269559144974, 0.02703024633228779, 0.037801168859004974, 0.07118711620569229, 0.08819806575775146, 0.012674386613070965, 0.6492207050323486, 0.0071549564599990845, 0.04175478219985962]",1.3470524549484253
42321,train,0,3,3,1.685671091079712,"[0.039859589189291, 0.028199829161167145, 0.12562601268291473, 0.18532001972198486, 0.10708844661712646, 0.2839173376560211, 0.07362458854913712, 0.12413609027862549, 0.0126643106341362, 0.019563784822821617]",1.9821442365646362
6782,train,0,7,3,3.5183265209198,"[0.052108511328697205, 0.01578717678785324, 0.31730377674102783, 0.18144458532333374, 0.07788342982530594, 0.25620508193969727, 0.038147684186697006, 0.029649008065462112, 0.012288615107536316, 0.019182194024324417]",1.799878716468811
15691,train,0,0,7,2.73146390914917,"[0.06512388586997986, 0.04519138112664223, 0.07101958245038986, 0.06711820513010025, 0.08442261815071106, 0.11236994713544846, 0.021299785003066063, 0.4413825273513794, 0.02340441755950451, 0.06866767257452011]",1.8560655117034912
5000,train,0,2,6,1.896952748298645,"[0.07006536424160004, 0.06262766569852829, 0.15002509951591492, 0.1420234590768814, 0.09848199784755707, 0.17204061150550842, 0.1345369517803192, 0.058346208184957504, 0.02771235629916191, 0.08414039760828018]",2.1959171295166016
22957,train,0,1,1,1.3069121837615967,"[0.045106470584869385, 0.27065449953079224, 0.00700200954452157, 0.015729758888483047, 0.005005218088626862, 0.010558249428868294, 0.0073425546288490295, 0.006234657019376755, 0.04328986629843712, 0.5890766978263855]",1.1835122108459473
10537,train,0,8,8,0.624289333820343,"[0.25221291184425354, 0.028940575197339058, 0.04065883532166481, 0.021305778995156288, 0.018995508551597595, 0.030040277168154716, 0.013387035578489304, 0.011530240066349506, 0.5356419086456299, 0.04728683829307556]",1.4306347370147705
17381,train,0,5,3,1.3337572813034058,"[0.04395769163966179, 0.028984300792217255, 0.1498796045780182, 0.20437102019786835, 0.11940094828605652, 0.2634854018688202, 0.048784028738737106, 0.0988028347492218, 0.013709894381463528, 0.028624359518289566]",1.9906928539276123
10254,train,0,6,3,2.0357978343963623,"[0.09063159674406052, 0.10870141535997391, 0.07756070047616959, 0.11037322133779526, 0.06692824512720108, 0.1158134713768959, 0.1305762231349945, 0.052142925560474396, 0.0721953958272934, 0.17507684230804443]",2.2457051277160645
37889,train,0,7,7,2.9890499114990234,"[0.13016535341739655, 0.04409695044159889, 0.26638537645339966, 0.0994425043463707, 0.06013321876525879, 0.11790014803409576, 0.03708798065781593, 0.05033523216843605, 0.06874273717403412, 0.12571044266223907]",2.123443603515625
22231,train,0,0,3,3.5748050212860107,"[0.028020886704325676, 0.029523691162467003, 0.0810602530837059, 0.27515077590942383, 0.05814370885491371, 0.3599511384963989, 0.04818001389503479, 0.08685894310474396, 0.008005289360880852, 0.025105321779847145]",1.785614252090454
23984,train,0,0,0,2.4584829807281494,"[0.08556465059518814, 0.06147174537181854, 0.1501573622226715, 0.15142877399921417, 0.06762168556451797, 0.17430877685546875, 0.060806386172771454, 0.042728226631879807, 0.0822787806391716, 0.12363360822200775]",2.2079625129699707
40056,train,0,6,1,4.299191951751709,"[0.09276938438415527, 0.353116899728775, 0.01870536245405674, 0.02331494726240635, 0.012320537120103836, 0.02260693907737732, 0.013579526916146278, 0.007458689622581005, 0.07275190204381943, 0.383375883102417]",1.5431827306747437
16767,train,0,3,5,1.1231110095977783,"[0.03217338025569916, 0.02824971079826355, 0.0683828592300415, 0.3252663314342499, 0.036385152488946915, 0.3400636315345764, 0.08222360163927078, 0.048145510256290436, 0.008251218125224113, 0.03085867129266262]",1.7458393573760986
41578,train,0,5,3,2.4447717666625977,"[0.061638399958610535, 0.2258216142654419, 0.03852277249097824, 0.05793965980410576, 0.07638773322105408, 0.08674592524766922, 0.09721440076828003, 0.08586174994707108, 0.0453268326818943, 0.22454093396663666]",2.119812488555908
11072,train,0,2,5,2.7017197608947754,"[0.041593361645936966, 0.04964450001716614, 0.06709003448486328, 0.24327930808067322, 0.06981009244918823, 0.275584876537323, 0.1044052243232727, 0.0944981798529625, 0.013243976049125195, 0.04085046425461769]",1.9942443370819092
11183,train,0,3,3,1.7632181644439697,"[0.05146089196205139, 0.036928690969944, 0.0896105170249939, 0.1714920699596405, 0.06052711606025696, 0.1254338175058365, 0.3810834586620331, 0.024755975231528282, 0.023036286234855652, 0.035671167075634]",1.888179063796997
47940,train,0,4,2,2.158407688140869,"[0.0655323937535286, 0.03541509434580803, 0.30832019448280334, 0.10365007072687149, 0.11550892144441605, 0.13396605849266052, 0.12296158075332642, 0.03197752311825752, 0.03207240626215935, 0.050595737993717194]",2.042325496673584
