sample_id,split,epoch,noisy_label,clean_label,per_sample_loss,per_sample_probs,predictive_entropy
28600,train,0,4,4,1.5417240858078003,"[0.04725618660449982, 0.02930751070380211, 0.4197629690170288, 0.0335298590362072, 0.2140118032693863, 0.04703687131404877, 0.06791647523641586, 0.10592012107372284, 0.02627330645918846, 0.008984889835119247]",1.7580537796020508
9423,train,0,0,6,2.1076014041900635,"[0.12152911722660065, 0.057399485260248184, 0.18716754019260406, 0.11580510437488556, 0.08898084610700607, 0.10555607825517654, 0.07835626602172852, 0.09833215177059174, 0.10015781223773956, 0.04671568423509598]",2.2372803688049316
48171,train,0,9,9,1.385970115661621,"[0.17315268516540527, 0.23091621696949005, 0.027155596762895584, 0.022601107135415077, 0.04839672893285751, 0.018419547006487846, 0.01675666868686676, 0.061793431639671326, 0.15072700381278992, 0.25008106231689453]",1.9181773662567139
33347,train,0,0,0,2.491460084915161,"[0.08278899639844894, 0.14985908567905426, 0.1565845012664795, 0.10793359577655792, 0.05270184576511383, 0.11010192334651947, 0.046275023370981216, 0.0761008933186531, 0.09243741631507874, 0.1252167522907257]",2.237856864929199
28266,train,0,8,8,1.208971381187439,"[0.2846275568008423, 0.0861673355102539, 0.06140033155679703, 0.0247328020632267, 0.07313483953475952, 0.023088956251740456, 0.021620243787765503, 0.04192262142896652, 0.29850414395332336, 0.08480111509561539]",1.8960059881210327
23438,train,0,2,8,2.4354491233825684,"[0.1755414754152298, 0.05746563524007797, 0.08755839616060257, 0.040615927428007126, 0.13435037434101105, 0.060631971806287766, 0.03125448152422905, 0.15108153223991394, 0.20770710706710815, 0.053793054074048996]",2.1300694942474365
43412,train,0,1,5,2.849816083908081,"[0.11874396353960037, 0.05785496532917023, 0.16400252282619476, 0.08389566093683243, 0.10852380096912384, 0.08939868211746216, 0.07145305722951889, 0.09784981608390808, 0.1593017727136612, 0.0489758625626564]",2.235513687133789
34555,train,0,2,2,2.5121002197265625,"[0.2485731542110443, 0.08292330056428909, 0.08109774440526962, 0.029368208721280098, 0.05579975247383118, 0.02405199594795704, 0.023726535961031914, 0.039526741951704025, 0.3574502468109131, 0.057482387870550156]",1.8588905334472656
15455,train,0,8,8,0.5185113549232483,"[0.2527632713317871, 0.04070496931672096, 0.025368614122271538, 0.01221448928117752, 0.023497601971030235, 0.009067965671420097, 0.00488746864721179, 0.016495946794748306, 0.5954062342643738, 0.01959349773824215]",1.2352325916290283
16752,train,0,0,0,1.7393853664398193,"[0.17562828958034515, 0.14117944240570068, 0.05144873633980751, 0.041220687329769135, 0.05898776277899742, 0.04777584969997406, 0.026464495807886124, 0.14889128506183624, 0.11094240099191666, 0.19746103882789612]",2.122180700302124
46116,train,0,2,0,1.7505671977996826,"[0.29331275820732117, 0.022415881976485252, 0.17367541790008545, 0.05338361859321594, 0.06692589819431305, 0.05785585567355156, 0.015645137056708336, 0.02943735010921955, 0.2751694619655609, 0.012178641743957996]",1.8287837505340576
796,train,0,2,2,2.223846197128296,"[0.3035568296909332, 0.03328584507107735, 0.10819217562675476, 0.036838945001363754, 0.04880622774362564, 0.03467044234275818, 0.015829505398869514, 0.02370584011077881, 0.37822985649108887, 0.01688430644571781]",1.692299723625183
17380,train,0,2,2,0.8949894309043884,"[0.04633941128849983, 0.025361990556120872, 0.408611923456192, 0.04005151614546776, 0.21934287250041962, 0.06793221086263657, 0.04044529050588608, 0.12187584489583969, 0.023101208731532097, 0.006937782280147076]",1.7533520460128784
40418,train,0,1,0,2.6001055240631104,"[0.26815399527549744, 0.0742657408118248, 0.06492173671722412, 0.03282783553004265, 0.059634000062942505, 0.029074164107441902, 0.024209998548030853, 0.05538754165172577, 0.30659642815589905, 0.08492852002382278]",1.9289696216583252
29915,train,0,8,8,0.7623433470726013,"[0.31036773324012756, 0.043142788112163544, 0.05938449501991272, 0.02066716179251671, 0.03157932311296463, 0.017589502036571503, 0.008958340622484684, 0.017525866627693176, 0.46657177805900574, 0.02421296387910843]",1.4856762886047363
282,train,0,9,1,3.2677977085113525,"[0.05892663076519966, 0.06036344915628433, 0.08472633361816406, 0.06514772772789001, 0.12992672622203827, 0.11374654620885849, 0.0889725461602211, 0.3314489722251892, 0.028650863096117973, 0.03809022530913353]",2.043311834335327
47412,train,0,1,9,1.2233606576919556,"[0.09737855941057205, 0.29423967003822327, 0.021994588896632195, 0.02653409168124199, 0.02483561262488365, 0.017746463418006897, 0.016596419736742973, 0.044642601162195206, 0.0867006778717041, 0.3693312704563141]",1.717052698135376
46248,train,0,1,8,2.217864751815796,"[0.20664264261722565, 0.10884127020835876, 0.02379816211760044, 0.014634792692959309, 0.020328525453805923, 0.008950327523052692, 0.005407711025327444, 0.01894816942512989, 0.523186445236206, 0.06926195323467255]",1.466636300086975
37551,train,0,1,1,0.8837915062904358,"[0.06029374152421951, 0.41321322321891785, 0.020278707146644592, 0.02543383650481701, 0.024232132360339165, 0.01652246154844761, 0.015880700200796127, 0.0293214563280344, 0.07678982615470886, 0.3180338740348816]",1.595613718032837
39518,train,0,7,7,1.5832351446151733,"[0.05170794948935509, 0.04416900500655174, 0.23557184636592865, 0.05315694957971573, 0.20031508803367615, 0.08058062195777893, 0.08489774912595749, 0.20530980825424194, 0.029600951820611954, 0.014689916744828224]",2.0131797790527344
35216,train,0,6,2,2.468247890472412,"[0.0545908622443676, 0.053885072469711304, 0.13103199005126953, 0.20502693951129913, 0.07336720824241638, 0.22487682104110718, 0.08473319560289383, 0.10980819910764694, 0.038521360605955124, 0.024158334359526634]",2.1016430854797363
7490,train,0,8,0,1.4975380897521973,"[0.16324451565742493, 0.231376051902771, 0.03314131498336792, 0.027144702151417732, 0.03105158917605877, 0.01837122067809105, 0.010381081141531467, 0.02523800916969776, 0.22368012368679047, 0.23637141287326813]",1.8427830934524536
21049,train,0,6,3,3.57362699508667,"[0.21074019372463226, 0.04733242094516754, 0.16709886491298676, 0.11584607511758804, 0.06445205211639404, 0.14119194447994232, 0.028053907677531242, 0.08643563836812973, 0.10757386684417725, 0.03127500042319298]",2.1344220638275146
35647,train,0,6,7,3.2996444702148438,"[0.09906196594238281, 0.05553078651428223, 0.1512409746646881, 0.10729412734508514, 0.08532588183879852, 0.16124068200588226, 0.03689627721905708, 0.17620161175727844, 0.06967490166425705, 0.057532746344804764]",2.1965293884277344
15590,train,0,0,0,1.6600618362426758,"[0.1901271939277649, 0.09509576112031937, 0.036706674844026566, 0.024274813011288643, 0.03789398446679115, 0.01833251863718033, 0.010948223993182182, 0.02262035198509693, 0.46468645334243774, 0.09931403398513794]",1.6689069271087646
4641,train,0,5,5,1.164253830909729,"[0.04155625402927399, 0.04244191572070122, 0.10975655168294907, 0.23378920555114746, 0.06370128691196442, 0.31215545535087585, 0.0467810183763504, 0.10671931505203247, 0.027528833597898483, 0.015570051968097687]",1.9331449270248413
16160,train,0,1,0,2.8731207847595215,"[0.2715189754962921, 0.05652225762605667, 0.14573004841804504, 0.04420002922415733, 0.08016008138656616, 0.048785317689180374, 0.025052400305867195, 0.06513333320617676, 0.21868376433849335, 0.044213827699422836]",2.025148391723633
38674,train,0,6,6,2.8177833557128906,"[0.06400906294584274, 0.04246259853243828, 0.09620702266693115, 0.06565206497907639, 0.14848971366882324, 0.1463203728199005, 0.05973820760846138, 0.318127304315567, 0.036629918962717056, 0.022363709285855293]",2.0173583030700684
16598,train,0,9,1,1.4272282123565674,"[0.06620008498430252, 0.2381574958562851, 0.04783359169960022, 0.06929987668991089, 0.04774153605103493, 0.07412433624267578, 0.06772077828645706, 0.10480577498674393, 0.04414345324039459, 0.23997315764427185]",2.088921546936035
11702,train,0,1,1,1.3855888843536377,"[0.1123448833823204, 0.25017642974853516, 0.057410549372434616, 0.030032752081751823, 0.04076281189918518, 0.025861145928502083, 0.02656715176999569, 0.04344963654875755, 0.15861500799655914, 0.2547796666622162]",1.959623098373413
8799,train,0,5,5,1.3267135620117188,"[0.05637185648083687, 0.04365602880716324, 0.12060263007879257, 0.21752430498600006, 0.0686708316206932, 0.2653478682041168, 0.06498843431472778, 0.10393797606229782, 0.033968813717365265, 0.024931250140070915]",2.0416059494018555
26045,train,0,0,0,1.0108530521392822,"[0.36390841007232666, 0.0411975271999836, 0.049312133342027664, 0.016654161736369133, 0.03183503448963165, 0.014123521745204926, 0.008719694800674915, 0.01686655730009079, 0.44040447473526, 0.016978517174720764]",1.4263347387313843
41855,train,0,1,0,1.937394618988037,"[0.2094784528017044, 0.14407885074615479, 0.05896821618080139, 0.04971926286816597, 0.046886149793863297, 0.04404817521572113, 0.028385989367961884, 0.08857408910989761, 0.24102120101451874, 0.08883970975875854]",2.077561855316162
45157,train,0,8,1,2.4786570072174072,"[0.08144839107990265, 0.08413857966661453, 0.1248900517821312, 0.10471831262111664, 0.10048317909240723, 0.11578675359487534, 0.11231677234172821, 0.13222752511501312, 0.0838557556271553, 0.06013468652963638]",2.2791504859924316
49338,train,0,4,9,3.850630283355713,"[0.12798891961574554, 0.2952362298965454, 0.016640523448586464, 0.013882082886993885, 0.021266326308250427, 0.008371328935027122, 0.005383911542594433, 0.011237197555601597, 0.21820637583732605, 0.28178712725639343]",1.6404225826263428
39175,train,0,3,3,1.9176816940307617,"[0.1408344954252243, 0.06265085935592651, 0.15984664857387543, 0.1469472050666809, 0.08038937300443649, 0.15913811326026917, 0.06016465649008751, 0.08392705768346786, 0.08242528885602951, 0.023676259443163872]",2.1910483837127686
4366,train,0,5,5,1.415717363357544,"[0.05252385511994362, 0.043917786329984665, 0.10770108550786972, 0.2981305420398712, 0.05006253719329834, 0.2427513748407364, 0.07087065279483795, 0.07062175124883652, 0.03951409459114075, 0.02390626259148121]",1.978102207183838
7004,train,0,7,3,2.503876209259033,"[0.03615638241171837, 0.05015115439891815, 0.13807213306427002, 0.2616417109966278, 0.08851345628499985, 0.15250013768672943, 0.14524444937705994, 0.08176744729280472, 0.02968413010239601, 0.01626896671950817]",2.052075147628784
27491,train,0,1,4,3.2933812141418457,"[0.074264295399189, 0.03712809085845947, 0.15631604194641113, 0.045164331793785095, 0.20334076881408691, 0.09321243315935135, 0.04649001732468605, 0.286790132522583, 0.042115435004234314, 0.015178392641246319]",1.988264560699463
45475,train,0,1,1,1.1063134670257568,"[0.10659299045801163, 0.3307760953903198, 0.01666284166276455, 0.024551965296268463, 0.022071389481425285, 0.01333574391901493, 0.012335967272520065, 0.030381472781300545, 0.13599902391433716, 0.30729255080223083]",1.6998534202575684
27689,train,0,4,5,2.379611015319824,"[0.04317466542124748, 0.051954127848148346, 0.10786280781030655, 0.18119873106479645, 0.09258657693862915, 0.20283593237400055, 0.11652100086212158, 0.13523072004318237, 0.036343786865472794, 0.03229160234332085]",2.135331392288208
41326,train,0,6,6,2.4260904788970947,"[0.04986422508955002, 0.04354327544569969, 0.3268831968307495, 0.06301047652959824, 0.18511515855789185, 0.07224991172552109, 0.08838170021772385, 0.11925240606069565, 0.03826310485601425, 0.01343649160116911]",1.9785534143447876
32063,train,0,9,6,3.0184249877929688,"[0.0391361266374588, 0.05506815388798714, 0.09410470724105835, 0.23846285045146942, 0.0457480363547802, 0.22298067808151245, 0.10396058112382889, 0.11752686649560928, 0.03413389250636101, 0.04887813702225685]",2.076261520385742
46507,train,0,3,1,3.2758169174194336,"[0.12377208471298218, 0.20095691084861755, 0.06053687632083893, 0.037785984575748444, 0.08948075771331787, 0.041325267404317856, 0.05584419518709183, 0.09926969558000565, 0.10463834553956985, 0.18638989329338074]",2.1620185375213623
19851,train,0,8,8,1.1569247245788574,"[0.43337467312812805, 0.05433757230639458, 0.06046191602945328, 0.018202388659119606, 0.03659340366721153, 0.019096614792943, 0.008255347609519958, 0.028116324916481972, 0.3144516944885254, 0.02711017243564129]",1.5614476203918457
30375,train,0,3,5,2.1641573905944824,"[0.04154719039797783, 0.035552844405174255, 0.2842540144920349, 0.11484665423631668, 0.11036419123411179, 0.22258131206035614, 0.024477357044816017, 0.1292833685874939, 0.024938387796282768, 0.01215458195656538]",1.9355049133300781
28117,train,0,7,7,0.7475054860115051,"[0.06118195876479149, 0.04879709705710411, 0.06664665788412094, 0.05381041392683983, 0.08927863836288452, 0.11008039116859436, 0.027599448338150978, 0.4735463261604309, 0.03948364034295082, 0.029575468972325325]",1.7994484901428223
14418,train,0,4,4,2.413431167602539,"[0.2313099056482315, 0.0833103209733963, 0.08867798000574112, 0.03343731909990311, 0.08950765430927277, 0.030956054106354713, 0.03997311741113663, 0.04906773194670677, 0.28861328959465027, 0.06514666974544525]",2.010929584503174
2748,train,0,5,5,1.6335580348968506,"[0.06031690910458565, 0.03626551479101181, 0.2837540805339813, 0.10500483959913254, 0.1133846864104271, 0.19523370265960693, 0.048125624656677246, 0.11140739917755127, 0.028520137071609497, 0.017987079918384552]",2.0137369632720947
19380,train,0,1,9,1.5708372592926025,"[0.11947247385978699, 0.20787106454372406, 0.03605993464589119, 0.01842883974313736, 0.03159743919968605, 0.013267405331134796, 0.010466373525559902, 0.027950556948781013, 0.2226167917251587, 0.3122692108154297]",1.785886526107788
