sample_id,split,epoch,noisy_label,clean_label,per_sample_loss,per_sample_probs,predictive_entropy
19045,train,0,4,4,2.494335174560547,"[0.10373383015394211, 0.22266438603401184, 0.08859790861606598, 0.048290714621543884, 0.08255131542682648, 0.049905143678188324, 0.06546929478645325, 0.12193836271762848, 0.06879816204309464, 0.14805090427398682]",2.188117265701294
792,train,0,3,3,1.2669870853424072,"[0.052254755049943924, 0.04609043896198273, 0.1428222954273224, 0.28167903423309326, 0.06419028341770172, 0.12207576632499695, 0.15785327553749084, 0.07658212631940842, 0.03362159803509712, 0.022830510511994362]",2.0524373054504395
38265,train,0,7,7,1.3723719120025635,"[0.1595362424850464, 0.0816614031791687, 0.10462705790996552, 0.025957731530070305, 0.1750688999891281, 0.037159744650125504, 0.07166335731744766, 0.2535049617290497, 0.0326223261654377, 0.05819832533597946]",2.069741725921631
28782,train,0,0,8,1.1243420839309692,"[0.3248661160469055, 0.03853781521320343, 0.14924903213977814, 0.020732184872031212, 0.11344525218009949, 0.014088001102209091, 0.03499983996152878, 0.015839630737900734, 0.26361167430877686, 0.024630391970276833]",1.7876372337341309
20147,train,0,7,4,2.2739992141723633,"[0.044643498957157135, 0.03125764802098274, 0.11045388877391815, 0.1409575194120407, 0.1298268437385559, 0.09280350804328918, 0.3131753206253052, 0.10289984196424484, 0.009534020908176899, 0.024447942152619362]",1.9849944114685059
5169,train,0,6,6,1.7476091384887695,"[0.03815767168998718, 0.042825810611248016, 0.11452064663171768, 0.2719351351261139, 0.07579167932271957, 0.13849878311157227, 0.17418992519378662, 0.10069940984249115, 0.019893908873200417, 0.02348712459206581]",2.03277325630188
12491,train,0,6,6,2.2997419834136963,"[0.08087006956338882, 0.07221636176109314, 0.14943811297416687, 0.10035500675439835, 0.08390817791223526, 0.09283263981342316, 0.10028471797704697, 0.24410776793956757, 0.029615920037031174, 0.046371255069971085]",2.158039093017578
25474,train,0,6,4,1.0170398950576782,"[0.050163108855485916, 0.0091393506154418, 0.14269444346427917, 0.06970784813165665, 0.26092004776000977, 0.06345213949680328, 0.36166390776634216, 0.032758988440036774, 0.00500157056376338, 0.004498563706874847]",1.7126669883728027
38035,train,0,9,9,2.1422479152679443,"[0.1220732033252716, 0.22510306537151337, 0.08946530520915985, 0.05178682506084442, 0.12861214578151703, 0.03415258228778839, 0.12695802748203278, 0.03565077483654022, 0.06880739331245422, 0.11739064007997513]",2.1573257446289062
22601,train,0,7,7,1.75612473487854,"[0.08002734929323196, 0.21977274119853973, 0.06919153034687042, 0.0627412274479866, 0.04833878576755524, 0.053413454443216324, 0.06665857136249542, 0.17271284759044647, 0.04839600995182991, 0.17874754965305328]",2.1346869468688965
40437,train,0,6,6,1.3034336566925049,"[0.04895589128136635, 0.06610528379678726, 0.1160457655787468, 0.13095355033874512, 0.10412537306547165, 0.08993642032146454, 0.27159762382507324, 0.09579061716794968, 0.016475727781653404, 0.060013823211193085]",2.1107659339904785
37973,train,0,2,3,1.947411060333252,"[0.09927063435316086, 0.09050679951906204, 0.14264288544654846, 0.17440837621688843, 0.06152759864926338, 0.10684967786073685, 0.09675118327140808, 0.1305881142616272, 0.05759784206748009, 0.039856910705566406]",2.224252700805664
18754,train,0,1,1,0.6237068772315979,"[0.06679251044988632, 0.5359540581703186, 0.022975144907832146, 0.03157168999314308, 0.023952368646860123, 0.012405450455844402, 0.03336475417017937, 0.026945093646645546, 0.07619237154722214, 0.1698465645313263]",1.5627543926239014
7312,train,0,1,1,2.3064188957214355,"[0.0562470518052578, 0.09961733222007751, 0.09815836697816849, 0.1267564594745636, 0.05694331228733063, 0.086556077003479, 0.14236918091773987, 0.18534836173057556, 0.02407064661383629, 0.12393324077129364]",2.1946890354156494
34942,train,0,6,6,2.5200443267822266,"[0.1393355131149292, 0.07546348124742508, 0.20938462018966675, 0.049504976719617844, 0.17609918117523193, 0.040619686245918274, 0.08045604825019836, 0.07659301161766052, 0.09490837156772614, 0.057635124772787094]",2.169264793395996
