sample_id,split,epoch,noisy_label,clean_label,per_sample_loss,per_sample_probs,predictive_entropy
44903,train,0,5,5,1.5627745389938354,"[0.11980142444372177, 0.015571048483252525, 0.08732104301452637, 0.05286788567900658, 0.14506487548351288, 0.20955383777618408, 0.02828352339565754, 0.27686813473701477, 0.04440442845225334, 0.02026386186480522]",1.9686002731323242
7899,train,0,0,6,4.373389720916748,"[0.012608429417014122, 0.027467751875519753, 0.08960796147584915, 0.20089221000671387, 0.07915157079696655, 0.3511333465576172, 0.10164748132228851, 0.12034133076667786, 0.005980024114251137, 0.011169961653649807]",1.8287461996078491
14576,train,0,4,4,2.233135223388672,"[0.08813119679689407, 0.05715123936533928, 0.1957388073205948, 0.06532976776361465, 0.10719183832406998, 0.14194220304489136, 0.06302296370267868, 0.1836969554424286, 0.03651846945285797, 0.0612766295671463]",2.169071674346924
29927,train,0,0,0,1.3533340692520142,"[0.258377343416214, 0.12497522681951523, 0.0453958585858345, 0.01459409948438406, 0.00539977103471756, 0.009246407076716423, 0.005299651995301247, 0.016173822805285454, 0.36452627182006836, 0.15601149201393127]",1.6353285312652588
25362,train,0,0,0,2.007143974304199,"[0.13437190651893616, 0.057933419942855835, 0.21813571453094482, 0.07871319353580475, 0.03603815659880638, 0.13160181045532227, 0.018140550702810287, 0.09203650057315826, 0.14673203229904175, 0.0862966999411583]",2.1389174461364746
36360,train,0,6,6,1.3403040170669556,"[0.015266377478837967, 0.04681801795959473, 0.057783570140600204, 0.19497092068195343, 0.06523902714252472, 0.20092052221298218, 0.2617660462856293, 0.11667713522911072, 0.012005314230918884, 0.028553012758493423]",1.9473456144332886
24734,train,0,8,2,2.4000349044799805,"[0.15830343961715698, 0.061623893678188324, 0.13340726494789124, 0.0532747283577919, 0.11638715863227844, 0.09994049370288849, 0.07400378584861755, 0.1444602906703949, 0.09071479737758636, 0.067884162068367]",2.2414729595184326
10746,train,0,4,3,2.077033519744873,"[0.03062143176794052, 0.02847179025411606, 0.1801253706216812, 0.17478109896183014, 0.12530136108398438, 0.24856236577033997, 0.09511404484510422, 0.0857904776930809, 0.014865671284496784, 0.016366425901651382]",1.9922873973846436
29668,train,0,1,9,1.5775718688964844,"[0.07161635905504227, 0.20647583901882172, 0.046663280576467514, 0.027975449338555336, 0.009837666526436806, 0.02129921317100525, 0.015735920518636703, 0.014813083223998547, 0.06977079808712006, 0.5158123970031738]",1.5400257110595703
40362,train,0,5,3,1.5999237298965454,"[0.04960380867123604, 0.08363959938287735, 0.13165724277496338, 0.12219251692295074, 0.04120608791708946, 0.20191191136837006, 0.051383454352617264, 0.17686717212200165, 0.0394035205245018, 0.10213465243577957]",2.1541600227355957
34789,train,0,6,2,3.0024476051330566,"[0.14569155871868134, 0.0355653315782547, 0.24973295629024506, 0.0619472973048687, 0.13434410095214844, 0.11671129614114761, 0.049665361642837524, 0.106056809425354, 0.074024498462677, 0.02626076340675354]",2.1138312816619873
12471,train,0,2,2,1.8047688007354736,"[0.207632914185524, 0.06285274773836136, 0.16451247036457062, 0.044241998344659805, 0.03509035333991051, 0.05686354264616966, 0.01793598383665085, 0.06189773231744766, 0.2614270746707916, 0.08754514902830124]",2.0240352153778076
42539,train,0,9,1,1.5436179637908936,"[0.030511191114783287, 0.26567625999450684, 0.05889245122671127, 0.09518970549106598, 0.037496864795684814, 0.08273103088140488, 0.12661725282669067, 0.06245911121368408, 0.02681928500533104, 0.21360687911510468]",2.040238618850708
17698,train,0,3,3,2.209857940673828,"[0.02974718250334263, 0.025453384965658188, 0.2070017158985138, 0.10971622169017792, 0.10639069974422455, 0.33206939697265625, 0.04857891798019409, 0.10868407040834427, 0.012573277577757835, 0.019785108044743538]",1.8917198181152344
8854,train,0,8,8,2.1709671020507812,"[0.11434563249349594, 0.2820655405521393, 0.022654592990875244, 0.010689971968531609, 0.004350023809820414, 0.005333289038389921, 0.007446600124239922, 0.0060351258143782616, 0.11406725645065308, 0.4330119490623474]",1.4682245254516602
41879,train,0,8,0,1.603528618812561,"[0.6233235597610474, 0.028908073902130127, 0.061430420726537704, 0.010439576581120491, 0.01045883446931839, 0.011540939100086689, 0.0055147199891507626, 0.011486220173537731, 0.20118534564971924, 0.035712312906980515]",1.236868143081665
37015,train,0,7,2,1.2651056051254272,"[0.04012911394238472, 0.04675750434398651, 0.09057603776454926, 0.1283557265996933, 0.047767650336027145, 0.21377846598625183, 0.07682346552610397, 0.28220951557159424, 0.018858248367905617, 0.054744333028793335]",2.016474723815918
21253,train,0,2,8,2.6877384185791016,"[0.3495284616947174, 0.01651405543088913, 0.06803463399410248, 0.012862514704465866, 0.014481759630143642, 0.014368000440299511, 0.003972985316067934, 0.011628239415585995, 0.4649730324745178, 0.04363640397787094]",1.3628114461898804
38789,train,0,9,9,0.5166519284248352,"[0.029025163501501083, 0.32045498490333557, 0.008716218173503876, 0.00679949764162302, 0.001711890334263444, 0.0020072211045771837, 0.00455187913030386, 0.002724159974604845, 0.027494603767991066, 0.5965143442153931]",1.0136960744857788
25148,train,0,3,2,2.3323018550872803,"[0.0825788676738739, 0.08608242869377136, 0.1872575283050537, 0.0970720425248146, 0.05895240604877472, 0.21434840559959412, 0.04021437093615532, 0.11276278644800186, 0.04769839346408844, 0.07303272932767868]",2.1657841205596924
34227,train,0,4,4,1.9564383029937744,"[0.03146568313241005, 0.04467995837330818, 0.12804283201694489, 0.09625747799873352, 0.14136101305484772, 0.2340725064277649, 0.11808944493532181, 0.15786145627498627, 0.017440440133213997, 0.030729154124855995]",2.07399320602417
25517,train,0,5,5,0.6925152540206909,"[0.01026120688766241, 0.03140432760119438, 0.036349132657051086, 0.13524898886680603, 0.03305482491850853, 0.5003160238265991, 0.040687382221221924, 0.18945546448230743, 0.004662392660975456, 0.01856016181409359]",1.5503965616226196
3296,train,0,4,4,2.3129124641418457,"[0.01715354062616825, 0.03869638592004776, 0.08946450054645538, 0.12857601046562195, 0.09897257387638092, 0.2759951651096344, 0.15093994140625, 0.16407474875450134, 0.010522744618356228, 0.025604384019970894]",1.983227014541626
36086,train,0,1,1,1.2207149267196655,"[0.03704347088932991, 0.2950192093849182, 0.023426055908203125, 0.020114410668611526, 0.004343924578279257, 0.00948860589414835, 0.01200120523571968, 0.009494221769273281, 0.06593263149261475, 0.5231362581253052]",1.3320701122283936
17515,train,0,9,1,1.342014193534851,"[0.03900858759880066, 0.321199506521225, 0.06823278218507767, 0.07965613156557083, 0.02508910745382309, 0.062417980283498764, 0.06320648640394211, 0.027589555829763412, 0.05228105187416077, 0.26131880283355713]",1.9202274084091187
19082,train,0,0,0,2.5226032733917236,"[0.08025041222572327, 0.08804180473089218, 0.18949902057647705, 0.10883890837430954, 0.08639244735240936, 0.11933059245347977, 0.06971533596515656, 0.07168250530958176, 0.12520627677440643, 0.061042651534080505]",2.243652582168579
36997,train,0,2,5,1.410313606262207,"[0.08502831310033798, 0.022890744730830193, 0.24406671524047852, 0.06734680384397507, 0.1496839076280594, 0.17451678216457367, 0.04002908244729042, 0.13667888939380646, 0.05281531810760498, 0.026943407952785492]",2.0644121170043945
29024,train,0,3,4,1.6520699262619019,"[0.01832512579858303, 0.030344828963279724, 0.10533323884010315, 0.1916527897119522, 0.06700515747070312, 0.33832094073295593, 0.08774738758802414, 0.13534550368785858, 0.009074957109987736, 0.01685008965432644]",1.8764864206314087
17727,train,0,4,4,2.7783610820770264,"[0.020445996895432472, 0.01795521192252636, 0.06220356747508049, 0.11171133071184158, 0.062140267342329025, 0.3848560154438019, 0.04525933042168617, 0.2751343846321106, 0.007087819743901491, 0.013206059113144875]",1.6968441009521484
12811,train,0,4,3,2.7928895950317383,"[0.037028294056653976, 0.051079317927360535, 0.07126736640930176, 0.10604339092969894, 0.06124397739768028, 0.20201310515403748, 0.09325747936964035, 0.2816455662250519, 0.03479549661278725, 0.06162601336836815]",2.0610220432281494
8990,train,0,7,2,4.137759208679199,"[0.10379298776388168, 0.24044327437877655, 0.032372985035181046, 0.019356744363904, 0.0067686899565160275, 0.010422639548778534, 0.012831481173634529, 0.015958566218614578, 0.14611142873764038, 0.41194114089012146]",1.6149078607559204
39926,train,0,0,0,0.453507661819458,"[0.6353954076766968, 0.0260478425770998, 0.05815467983484268, 0.00973276887089014, 0.009766381233930588, 0.012239054776728153, 0.003940023947507143, 0.015472290106117725, 0.19345000386238098, 0.035801418125629425]",1.2160968780517578
19869,train,0,1,1,0.998914361000061,"[0.025460857897996902, 0.36827901005744934, 0.00807849783450365, 0.00897014420479536, 0.0022355630062520504, 0.0033847561571747065, 0.008936983533203602, 0.004487352445721626, 0.019778847694396973, 0.5503879189491272]",1.0481159687042236
23150,train,0,4,5,3.6280994415283203,"[0.03023136779665947, 0.15928174555301666, 0.06893880665302277, 0.12261611968278885, 0.026566624641418457, 0.19245998561382294, 0.06474100053310394, 0.11371809989213943, 0.020774396136403084, 0.20067182183265686]",2.080860137939453
3289,train,0,3,3,1.720874309539795,"[0.02071240544319153, 0.05759594589471817, 0.11259648203849792, 0.17890964448451996, 0.04953612759709358, 0.32813677191734314, 0.06127903237938881, 0.1369004100561142, 0.019344240427017212, 0.034988969564437866]",1.9499592781066895
13296,train,0,0,1,2.687041997909546,"[0.06808202713727951, 0.3443615436553955, 0.012547459453344345, 0.009421543218195438, 0.002583614783361554, 0.0026900169905275106, 0.005083874799311161, 0.003230695379897952, 0.09039457887411118, 0.46160462498664856]",1.299741268157959
5018,train,0,1,9,0.8763940930366516,"[0.05564878508448601, 0.4162812829017639, 0.0239525455981493, 0.026328103616833687, 0.010239634662866592, 0.01832025870680809, 0.027818819507956505, 0.019160756841301918, 0.02592976950109005, 0.3763200640678406]",1.4688247442245483
15128,train,0,8,8,1.5002328157424927,"[0.214336097240448, 0.13218556344509125, 0.09350653737783432, 0.043486591428518295, 0.016187995672225952, 0.04380357265472412, 0.01482649240642786, 0.05962872877717018, 0.223078191280365, 0.15896016359329224]",2.016887664794922
28529,train,0,2,3,1.7133817672729492,"[0.04691727086901665, 0.022047951817512512, 0.18025517463684082, 0.15373718738555908, 0.05885963886976242, 0.34514835476875305, 0.039336930960416794, 0.11996829509735107, 0.01637609861791134, 0.017353059723973274]",1.8776090145111084
6862,train,0,8,8,1.505357027053833,"[0.22652830183506012, 0.18178784847259521, 0.04200255498290062, 0.016594091430306435, 0.008759096264839172, 0.013089281506836414, 0.009327280335128307, 0.017059873789548874, 0.22193799912929535, 0.26291364431381226]",1.7441015243530273
42824,train,0,1,9,0.8042856454849243,"[0.03285248950123787, 0.44740742444992065, 0.019440097734332085, 0.01961980201303959, 0.00681636668741703, 0.01086606364697218, 0.018150843679904938, 0.006964941509068012, 0.0380973257124424, 0.399784654378891]",1.3073135614395142
37556,train,0,7,7,1.0864253044128418,"[0.061108414083719254, 0.030647635459899902, 0.11816731095314026, 0.07008355855941772, 0.06845080852508545, 0.2453804463148117, 0.022558674216270447, 0.3374204933643341, 0.023010583594441414, 0.023172060027718544]",1.8707213401794434
41100,train,0,6,4,3.298766613006592,"[0.041694674640893936, 0.014835492707788944, 0.16567428410053253, 0.05041267350316048, 0.16942018270492554, 0.23901455104351044, 0.0369286835193634, 0.24788163602352142, 0.016054723411798477, 0.01808317005634308]",1.8927266597747803
17446,train,0,6,3,1.9180604219436646,"[0.011152271181344986, 0.029779382050037384, 0.06653404235839844, 0.19339916110038757, 0.08607970923185349, 0.3454289436340332, 0.14689159393310547, 0.10352131724357605, 0.005475018639117479, 0.011738598346710205]",1.828357219696045
5280,train,0,1,8,2.104167938232422,"[0.0767374262213707, 0.12194709479808807, 0.14082828164100647, 0.0895485132932663, 0.05159188434481621, 0.10818668454885483, 0.05897313356399536, 0.06752603501081467, 0.1269264668226242, 0.15773449838161469]",2.2415146827697754
22929,train,0,5,3,0.6332476735115051,"[0.013114416971802711, 0.018811238929629326, 0.06671042740345001, 0.15667079389095306, 0.0395415723323822, 0.5308648943901062, 0.024966856464743614, 0.13534854352474213, 0.005088233854621649, 0.008882991038262844]",1.4981496334075928
33946,train,0,0,8,0.8720762729644775,"[0.418082594871521, 0.0264499019831419, 0.03042452409863472, 0.006285971030592918, 0.007173056248575449, 0.005355119239538908, 0.002954685827717185, 0.006572646088898182, 0.44459840655326843, 0.05210309103131294]",1.22678542137146
32319,train,0,9,1,1.0800881385803223,"[0.03315858542919159, 0.554968535900116, 0.01213210541754961, 0.015119357965886593, 0.0032986251171678305, 0.00678387051448226, 0.013946146704256535, 0.004043973051011562, 0.016983207315206528, 0.33956557512283325]",1.1272144317626953
46056,train,0,5,3,0.9468374252319336,"[0.007955621927976608, 0.04874216020107269, 0.0460437647998333, 0.2081632912158966, 0.040459707379341125, 0.3879660367965698, 0.12900850176811218, 0.10222117602825165, 0.005558035336434841, 0.023881660774350166]",1.7666289806365967
45368,train,0,5,5,1.0776190757751465,"[0.013876773416996002, 0.026778951287269592, 0.03965289518237114, 0.12971775233745575, 0.09092056751251221, 0.34040501713752747, 0.1223660334944725, 0.21632029116153717, 0.007473732810467482, 0.012487947009503841]",1.8136264085769653
24939,train,0,0,0,0.4066428244113922,"[0.6658819913864136, 0.011547829024493694, 0.07813229411840439, 0.01654914952814579, 0.024824880063533783, 0.03769135847687721, 0.006220957264304161, 0.03999006003141403, 0.10624513775110245, 0.012916408479213715]",1.259384036064148
3102,train,0,0,0,2.615508556365967,"[0.07313060760498047, 0.3121146559715271, 0.03917782008647919, 0.03190940245985985, 0.006455215159803629, 0.01679331809282303, 0.01234111376106739, 0.017455704510211945, 0.1907569169998169, 0.29986533522605896]",1.6948249340057373
19677,train,0,0,0,0.9308367371559143,"[0.394223690032959, 0.05675739422440529, 0.05709446221590042, 0.01950696110725403, 0.01782834157347679, 0.020046494901180267, 0.010191956534981728, 0.027762319892644882, 0.31964439153671265, 0.07694397121667862]",1.62837553024292
32036,train,0,2,2,2.285062551498413,"[0.020003749057650566, 0.04490390792489052, 0.10176771879196167, 0.13103386759757996, 0.08842217177152634, 0.3060508668422699, 0.11660075187683105, 0.14659352600574493, 0.01301292423158884, 0.03161066025495529]",1.9910283088684082
9531,train,0,3,5,1.6708126068115234,"[0.03849654272198677, 0.03220902383327484, 0.09624968469142914, 0.1880941390991211, 0.03285251930356026, 0.4466290771961212, 0.02078966051340103, 0.11499378085136414, 0.01403124537318945, 0.01565421372652054]",1.7020078897476196
13829,train,0,1,5,3.3715341091156006,"[0.16723139584064484, 0.034336917102336884, 0.26182058453559875, 0.07194545865058899, 0.03108275681734085, 0.17951835691928864, 0.02188784070312977, 0.1519709825515747, 0.02800508588552475, 0.05220064893364906]",1.9954991340637207
7063,train,0,5,3,1.2616100311279297,"[0.030543465167284012, 0.03589969128370285, 0.11176064610481262, 0.1161198690533638, 0.05799019709229469, 0.28319770097732544, 0.04214893653988838, 0.2664265036582947, 0.01890217699110508, 0.03701090067625046]",1.926215648651123
47281,train,0,4,2,2.73004150390625,"[0.03386569023132324, 0.026418374851346016, 0.04145680367946625, 0.05148949846625328, 0.06521659344434738, 0.21999770402908325, 0.03344239667057991, 0.5023755431175232, 0.010370992124080658, 0.015366391278803349]",1.5775127410888672
7290,train,0,3,3,1.8411588668823242,"[0.03809353709220886, 0.031395431607961655, 0.12807109951972961, 0.15863347053527832, 0.03057561255991459, 0.4241640567779541, 0.03331014886498451, 0.12532605230808258, 0.010480685159564018, 0.019949890673160553]",1.7582972049713135
38502,train,0,2,2,2.121638298034668,"[0.024098016321659088, 0.024926749989390373, 0.11983513087034225, 0.08677364140748978, 0.19955767691135406, 0.2067595273256302, 0.1611357033252716, 0.15047092735767365, 0.010917475447058678, 0.015525128692388535]",1.9888070821762085
18882,train,0,2,2,2.1074891090393066,"[0.020664511248469353, 0.023604074493050575, 0.12154275178909302, 0.1237114667892456, 0.20770880579948425, 0.1660872995853424, 0.21391944587230682, 0.10281363874673843, 0.009793514385819435, 0.010154462419450283]",1.9635756015777588
10076,train,0,7,4,1.7320085763931274,"[0.0380018875002861, 0.020744582638144493, 0.15152296423912048, 0.0643426775932312, 0.2528068721294403, 0.18128740787506104, 0.08880418539047241, 0.17692871391773224, 0.013448480516672134, 0.012112345546483994]",1.9572114944458008
4023,train,0,5,2,0.8275427222251892,"[0.01615128666162491, 0.02349991537630558, 0.09601680934429169, 0.15673387050628662, 0.057079315185546875, 0.4371221363544464, 0.04578189179301262, 0.14618657529354095, 0.006693711504340172, 0.014734613709151745]",1.7133415937423706
21084,train,0,6,6,3.718046188354492,"[0.2181044965982437, 0.054554589092731476, 0.17821244895458221, 0.09456950426101685, 0.03158186003565788, 0.15859346091747284, 0.02428136207163334, 0.138795867562294, 0.04437430575489998, 0.056932106614112854]",2.0881264209747314
3997,train,0,3,3,2.6758203506469727,"[0.028376663103699684, 0.012458473443984985, 0.05719267949461937, 0.06885033845901489, 0.08060326427221298, 0.369433730840683, 0.024393074214458466, 0.3414073884487152, 0.008352548815310001, 0.00893179140985012]",1.614044427871704
