sample_id,split,epoch,noisy_label,clean_label,per_sample_loss,per_sample_probs,predictive_entropy
17726,train,0,9,1,1.0074381828308105,"[0.03881965950131416, 0.32448700070381165, 0.013987370766699314, 0.021339042112231255, 0.019928637892007828, 0.03863266482949257, 0.015377483330667019, 0.03296918049454689, 0.12930573523044586, 0.3651532232761383]",1.6459474563598633
18703,train,0,1,9,3.0115814208984375,"[0.024358754977583885, 0.04921379312872887, 0.076958067715168, 0.19639331102371216, 0.11824765801429749, 0.36677083373069763, 0.05403704568743706, 0.07514260709285736, 0.028770670294761658, 0.010107203386723995]",1.876758337020874
9031,train,0,0,0,2.8981497287750244,"[0.055125124752521515, 0.17145571112632751, 0.024513376876711845, 0.011894987896084785, 0.03675694391131401, 0.02031572349369526, 0.016156140714883804, 0.028906846418976784, 0.45823973417282104, 0.17663538455963135]",1.6392234563827515
13922,train,0,9,1,1.6874843835830688,"[0.0338904969394207, 0.29166218638420105, 0.022530078887939453, 0.077700674533844, 0.023894717916846275, 0.17613652348518372, 0.024211198091506958, 0.029742535203695297, 0.13524729013442993, 0.18498428165912628]",1.9305166006088257
13429,train,0,1,9,1.3075631856918335,"[0.03193904459476471, 0.27047836780548096, 0.008683249354362488, 0.00794061366468668, 0.0067878225818276405, 0.010121462866663933, 0.004870342556387186, 0.0056416927836835384, 0.2428085058927536, 0.41072890162467957]",1.3879632949829102
13650,train,0,0,0,3.6164064407348633,"[0.026879088953137398, 0.03718520328402519, 0.09940525144338608, 0.12327304482460022, 0.1794106513261795, 0.37447500228881836, 0.047012779861688614, 0.06371452659368515, 0.03907255083322525, 0.009571860544383526]",1.873558759689331
4105,train,0,6,6,2.898266315460205,"[0.017565403133630753, 0.03681236132979393, 0.07780107110738754, 0.09477461874485016, 0.1431974619626999, 0.45436039566993713, 0.05511869862675667, 0.09347978234291077, 0.017363805323839188, 0.009526395238935947]",1.7472825050354004
4697,train,0,5,3,1.7103980779647827,"[0.0611695758998394, 0.0671403706073761, 0.0902656838297844, 0.1023535430431366, 0.13227787613868713, 0.18079379200935364, 0.04410770535469055, 0.04111424833536148, 0.25232693552970886, 0.028450239449739456]",2.097062110900879
11553,train,0,7,7,2.139000654220581,"[0.023290235549211502, 0.049443285912275314, 0.07555603235960007, 0.1004205122590065, 0.10212375223636627, 0.4255652129650116, 0.060051243752241135, 0.11777246743440628, 0.02572978474199772, 0.020047498866915703]",1.8521387577056885
3951,train,0,0,0,3.259298086166382,"[0.03841535374522209, 0.19405809044837952, 0.04505762457847595, 0.1662178933620453, 0.04595320299267769, 0.24137383699417114, 0.03545071929693222, 0.03510932996869087, 0.12590520083904266, 0.07245872169733047]",2.0530295372009277
45627,train,0,5,5,1.1806232929229736,"[0.037115678191185, 0.08762147277593613, 0.03899722918868065, 0.13201528787612915, 0.04293423518538475, 0.3070873022079468, 0.034003786742687225, 0.19555748999118805, 0.038784198462963104, 0.08588341623544693]",1.998093843460083
