sample_id,split,epoch,noisy_label,clean_label,per_sample_loss,per_sample_probs,predictive_entropy
24655,train,0,2,2,1.9569419622421265,"[0.04855366796255112, 0.028938040137290955, 0.1412898302078247, 0.15067936480045319, 0.10476643592119217, 0.08198773860931396, 0.28759539127349854, 0.11420615017414093, 0.010308613069355488, 0.03167479485273361]",2.015197277069092
45232,train,0,0,0,2.6360416412353516,"[0.07164429128170013, 0.4811808168888092, 0.012137523852288723, 0.01648482121527195, 0.017047734931111336, 0.006694612558931112, 0.018305107951164246, 0.01381482183933258, 0.1210133507847786, 0.2416769415140152]",1.4961636066436768
5576,train,0,9,2,4.502049446105957,"[0.05659175664186478, 0.015995483845472336, 0.18455152213573456, 0.07038097083568573, 0.23144418001174927, 0.06810459494590759, 0.19849872589111328, 0.15567833185195923, 0.007668245118111372, 0.011086253449320793]",1.9467729330062866
35569,train,0,2,2,1.7334400415420532,"[0.2203713208436966, 0.02605423331260681, 0.17667560279369354, 0.06477978825569153, 0.06393967568874359, 0.022831732407212257, 0.038450777530670166, 0.0304229948669672, 0.34562593698501587, 0.010847970843315125]",1.8218010663986206
49385,train,0,9,9,1.2982012033462524,"[0.07293431460857391, 0.41875794529914856, 0.019250284880399704, 0.027731100097298622, 0.02282249554991722, 0.013125988654792309, 0.0338536761701107, 0.034182190895080566, 0.08431953191757202, 0.27302244305610657]",1.6670715808868408
26944,train,0,8,8,3.631927967071533,"[0.03488403186202049, 0.03638039156794548, 0.10108459740877151, 0.3737626373767853, 0.043372444808483124, 0.12490164488554001, 0.1340978592634201, 0.10498480498790741, 0.02646511420607567, 0.020066525787115097]",1.9136477708816528
45129,train,0,5,5,2.469088554382324,"[0.049838513135910034, 0.01644647680222988, 0.14114408195018768, 0.12712281942367554, 0.14441002905368805, 0.08466198295354843, 0.29067739844322205, 0.12954282760620117, 0.007125030737370253, 0.009030905552208424]",1.9456987380981445
17435,train,0,9,9,1.5115435123443604,"[0.09898999333381653, 0.3348902463912964, 0.03480129688978195, 0.04015357792377472, 0.048443716019392014, 0.01906774193048477, 0.0482119657099247, 0.026739127933979034, 0.12813299894332886, 0.22056925296783447]",1.9031113386154175
16224,train,0,7,7,1.1020768880844116,"[0.047366913408041, 0.023104675114154816, 0.11453744024038315, 0.11340422928333282, 0.10737168043851852, 0.08790883421897888, 0.1482265293598175, 0.332180380821228, 0.00887273158878088, 0.017026515677571297]",1.9402238130569458
33336,train,0,8,0,1.9999072551727295,"[0.0706242099404335, 0.4345495104789734, 0.014048049226403236, 0.020319180563092232, 0.018256260082125664, 0.009584601037204266, 0.019364990293979645, 0.015870939940214157, 0.13534784317016602, 0.2620343565940857]",1.5698292255401611
7007,train,0,8,8,0.551453709602356,"[0.18198390305042267, 0.10822028666734695, 0.026270952075719833, 0.011392919346690178, 0.029746390879154205, 0.004352614749222994, 0.012101536616683006, 0.005534576252102852, 0.5761116743087769, 0.04428509622812271]",1.3634446859359741
28252,train,0,6,6,2.4080538749694824,"[0.08737063407897949, 0.11225131154060364, 0.12658408284187317, 0.17959558963775635, 0.05855051800608635, 0.0888742208480835, 0.08999026566743851, 0.11171509325504303, 0.09402282536029816, 0.05104551836848259]",2.245466709136963
26151,train,0,6,6,1.502414345741272,"[0.026925649493932724, 0.021065952256321907, 0.07189483195543289, 0.3470909595489502, 0.044128093868494034, 0.14273931086063385, 0.2225920855998993, 0.10118027031421661, 0.00807897374033928, 0.014303896576166153]",1.8166706562042236
14481,train,0,1,1,2.318484306335449,"[0.07891986519098282, 0.09842262417078018, 0.08922963589429855, 0.11883983016014099, 0.055800460278987885, 0.07401203364133835, 0.12794724106788635, 0.2264956682920456, 0.030262906104326248, 0.10006965696811676]",2.1867122650146484
5689,train,0,6,6,1.2926636934280396,"[0.035234030336141586, 0.023830296471714973, 0.0857931450009346, 0.35934674739837646, 0.040828704833984375, 0.09525232762098312, 0.274538516998291, 0.052901457995176315, 0.011837533675134182, 0.02043721079826355]",1.7823562622070312
29685,train,0,4,3,2.9267117977142334,"[0.05348058044910431, 0.028958354145288467, 0.136695995926857, 0.2659347355365753, 0.05357290804386139, 0.11792509257793427, 0.14949758350849152, 0.1651451140642166, 0.01330955047160387, 0.015480076894164085]",1.995862603187561
47239,train,0,4,4,1.6693401336669922,"[0.06053691729903221, 0.015917953103780746, 0.15108175575733185, 0.08901044726371765, 0.18837134540081024, 0.056142017245292664, 0.37945741415023804, 0.042000044137239456, 0.008972185663878918, 0.008509949781000614]",1.7963666915893555
24519,train,0,6,6,1.3008087873458862,"[0.03943003714084625, 0.048915352672338486, 0.07775992900133133, 0.19449129700660706, 0.06071160361170769, 0.09320065379142761, 0.2723114490509033, 0.14452990889549255, 0.011095990426838398, 0.057553719729185104]",2.0314626693725586
37267,train,0,8,7,4.654658317565918,"[0.05171667039394379, 0.02061956748366356, 0.09946757555007935, 0.066555455327034, 0.1370084583759308, 0.06666812300682068, 0.1077398955821991, 0.42566579580307007, 0.009517163969576359, 0.015041269361972809]",1.8070378303527832
2874,train,0,6,6,1.4296201467514038,"[0.03979107737541199, 0.13768784701824188, 0.04977621138095856, 0.15223708748817444, 0.03983058035373688, 0.08673597127199173, 0.23939979076385498, 0.09339836984872818, 0.014959925785660744, 0.146183043718338]",2.0852789878845215
25950,train,0,1,3,3.8705132007598877,"[0.05462951213121414, 0.02084766887128353, 0.16714003682136536, 0.24263633787631989, 0.08827877789735794, 0.09382537752389908, 0.2447541058063507, 0.0592186376452446, 0.017481448128819466, 0.011188163422048092]",1.9513074159622192
897,train,0,8,8,2.6640357971191406,"[0.06944692879915237, 0.2717452943325043, 0.061457559466362, 0.08743198961019516, 0.034251052886247635, 0.052447203546762466, 0.07803918421268463, 0.07744468003511429, 0.06966647505760193, 0.19806964695453644]",2.097407817840576
15874,train,0,9,9,1.418770432472229,"[0.09225412458181381, 0.37891945242881775, 0.029661113396286964, 0.03416357561945915, 0.02965356409549713, 0.015396181493997574, 0.035750530660152435, 0.03251191973686218, 0.10967811942100525, 0.2420114129781723]",1.7921147346496582
14550,train,0,5,0,4.078891754150391,"[0.20211254060268402, 0.17306317389011383, 0.07274308800697327, 0.040959432721138, 0.0632944405078888, 0.016926217824220657, 0.04197712987661362, 0.028098570182919502, 0.28947803378105164, 0.07134740799665451]",1.9726759195327759
34420,train,0,3,1,4.1769208908081055,"[0.13877636194229126, 0.3810455799102783, 0.016825495287775993, 0.015345684252679348, 0.028189824894070625, 0.005854579154402018, 0.01828560046851635, 0.010130316019058228, 0.26921236515045166, 0.11633417755365372]",1.6284782886505127
13617,train,0,6,6,1.0095747709274292,"[0.05058013275265694, 0.03138182684779167, 0.11111509054899216, 0.2085171341896057, 0.08338083326816559, 0.07711532711982727, 0.3643738627433777, 0.040191344916820526, 0.014705898240208626, 0.01863851211965084]",1.8686823844909668
48443,train,0,3,3,1.8178879022598267,"[0.04601450636982918, 0.01880607381463051, 0.1732483059167862, 0.1623683124780655, 0.10970613360404968, 0.079623743891716, 0.2935355603694916, 0.09185253828763962, 0.008649572730064392, 0.016195202246308327]",1.946170449256897
27187,train,0,7,7,0.785883367061615,"[0.06587444245815277, 0.07640475034713745, 0.05709478631615639, 0.05701451376080513, 0.05337001755833626, 0.05594562366604805, 0.09983127564191818, 0.45571696758270264, 0.011398558504879475, 0.0673491507768631]",1.841040849685669
23854,train,0,2,0,1.9424097537994385,"[0.11216966807842255, 0.06149875372648239, 0.1433580368757248, 0.1523541510105133, 0.05153201147913933, 0.10485799610614777, 0.07663650810718536, 0.22859600186347961, 0.03930247575044632, 0.02969447523355484]",2.137162208557129
39556,train,0,7,9,3.343336820602417,"[0.0706356093287468, 0.41352084279060364, 0.033776748925447464, 0.042034272104501724, 0.03315419703722, 0.02246653474867344, 0.046993155032396317, 0.03531890735030174, 0.08107075095176697, 0.2210288941860199]",1.797326683998108
27128,train,0,0,0,2.131216526031494,"[0.1186928078532219, 0.20056132972240448, 0.0653563067317009, 0.06321535259485245, 0.06224609911441803, 0.03492823988199234, 0.09154170006513596, 0.09589710831642151, 0.06474098563194275, 0.2028200477361679]",2.162533760070801
43710,train,0,1,1,0.9703485369682312,"[0.1298178732395172, 0.37895092368125916, 0.038136500865221024, 0.03435999155044556, 0.0513712503015995, 0.018473392352461815, 0.04563708230853081, 0.02997920662164688, 0.11608487367630005, 0.15718892216682434]",1.8862488269805908
5219,train,0,2,2,1.7546839714050293,"[0.1383996456861496, 0.04936636984348297, 0.17296190559864044, 0.10466158390045166, 0.1607157289981842, 0.052490219473838806, 0.09893753379583359, 0.07242853194475174, 0.11986163258552551, 0.030176889151334763]",2.189359188079834
24078,train,0,9,9,1.9831359386444092,"[0.1779947131872177, 0.23801569640636444, 0.04749013110995293, 0.030956627801060677, 0.05602814629673958, 0.01599312573671341, 0.03283565491437912, 0.03646241873502731, 0.2265864759683609, 0.13763689994812012]",1.971041202545166
26291,train,0,3,7,1.7135438919067383,"[0.10885719954967499, 0.06512264907360077, 0.14796385169029236, 0.1802259385585785, 0.08360859751701355, 0.07304342091083527, 0.08741770684719086, 0.0819740816950798, 0.14183388650417328, 0.029952561482787132]",2.209646463394165
21079,train,0,6,6,1.7272441387176514,"[0.02827199548482895, 0.05206393077969551, 0.05665426701307297, 0.3530174493789673, 0.030724728479981422, 0.12584008276462555, 0.17777365446090698, 0.11408550292253494, 0.01477758213877678, 0.04679076001048088]",1.9130094051361084
47842,train,0,8,8,1.160056471824646,"[0.1042192131280899, 0.36592480540275574, 0.019374001771211624, 0.017108513042330742, 0.030062895268201828, 0.005775578785687685, 0.017555220052599907, 0.00830153375864029, 0.31346842646598816, 0.11820980161428452]",1.611465573310852
26601,train,0,9,1,1.5381889343261719,"[0.10654033720493317, 0.39559459686279297, 0.02480093576014042, 0.04030795395374298, 0.02094077877700329, 0.021968048065900803, 0.03035774454474449, 0.04895104095339775, 0.09576885402202606, 0.21476973593235016]",1.8001741170883179
16786,train,0,2,2,2.103057384490967,"[0.045694198459386826, 0.025779131799936295, 0.12208260595798492, 0.1713535487651825, 0.07930774241685867, 0.09084771573543549, 0.22999340295791626, 0.20136776566505432, 0.008558516390621662, 0.02501547709107399]",2.0069780349731445
46082,train,0,2,2,1.655413269996643,"[0.09265293180942535, 0.034977152943611145, 0.19101308286190033, 0.16499625146389008, 0.094383604824543, 0.09799357503652573, 0.10886702686548233, 0.14975038170814514, 0.0435720756649971, 0.02179393358528614]",2.147282600402832
41666,train,0,1,1,1.024250864982605,"[0.14612174034118652, 0.35906535387039185, 0.03035375103354454, 0.02567208744585514, 0.049181703478097916, 0.012127873487770557, 0.03876200318336487, 0.022455377504229546, 0.15165841579437256, 0.16460171341896057]",1.8448302745819092
10528,train,0,7,7,2.2310662269592285,"[0.05848000943660736, 0.02307581901550293, 0.12261783331632614, 0.11448068171739578, 0.13419698178768158, 0.06642390042543411, 0.35004284977912903, 0.10741382837295532, 0.008151836693286896, 0.015116277150809765]",1.9177660942077637
16979,train,0,4,5,2.594916582107544,"[0.08455750346183777, 0.10307113826274872, 0.09802287817001343, 0.1028129830956459, 0.07465209066867828, 0.07624239474534988, 0.12464670091867447, 0.22690895199775696, 0.02704455330967903, 0.0820406898856163]",2.1934802532196045
38807,train,0,5,5,2.305772066116333,"[0.04347444698214531, 0.043502259999513626, 0.10576751828193665, 0.24781470000743866, 0.04639255255460739, 0.0996818095445633, 0.20524489879608154, 0.14135456085205078, 0.012739776633679867, 0.05402747169137001]",2.0431437492370605
